sample,voltage
19958,-0.49573185867677766
19959,-0.5664495336814405
19960,-0.6285623234238377
19961,-0.6122799861273238
19962,-0.6888242885390096
19963,-0.7532362976097277
19964,-0.7561325177922757
19965,-0.8292541781412212
19966,-0.8195631436070111
19967,-0.9185081582076752
19968,-0.9407599958993049
19969,-0.9606938081607191
19970,-0.983480920271823
19971,-0.9519791174484115
19972,-0.9509665903685621
19973,-0.9831325740773772
19974,-1.0205589991810584
19975,-1.0091020452753567
19976,-1.018258504592021
19977,-0.9723800362882405
19978,-1.0012666130375572
19979,-1.0050432577203723
19980,-0.9142603800537576
19981,-0.9565015036285163
19982,-0.9210324931250837
19983,-0.8414876722707805
19984,-0.8091281603990419
19985,-0.802094804593308
19986,-0.7933410034323061
19987,-0.685168619183528
19988,-0.717709802246459
19989,-0.6182216173364837
19990,-0.5899376961548558
19991,-0.5729658300037672
19992,-0.4941780760301369
19993,-0.4025375309021477
19994,-0.4009299307540915
19995,-0.2671677587712836
19996,-0.2977228851592351
19997,-0.23284645581906982
19998,-0.1371961341201742
19999,-0.0665006372688976
20000,-0.023422681871132126
20001,0.06933399931663997
20002,0.15962061844465011
20003,0.18601872102792136
20004,0.2656727149859688
20005,0.2649097581828282
20006,0.3679574767106397
20007,0.41854431400955333
20008,0.44401713190078307
20009,0.5352000039703945
20010,0.5931595598018174
20011,0.6388301364636336
20012,0.7286596388407558
20013,0.7673031392305546
20014,0.7450073251617316
20015,0.7979867116460536
20016,0.8456047628495824
20017,0.9131907079423387
20018,0.9537203930362095
20019,0.9265689403986611
20020,0.9347339199526145
20021,0.9756502248940028
20022,1.025259025309352
20023,0.9871054114940132
20024,1.04721207406556
20025,1.0364383728178928
20026,0.9756329955074768
20027,0.9804892159193576
20028,1.027397643361849
20029,0.988415134456118
20030,0.983158891613961
20031,0.8973480291001599
20032,0.9407869821137218
20033,0.9126540744560848
20034,0.8888155390902511
20035,0.8444372756256819
20036,0.8035672491753536
20037,0.7094384960482111
20038,0.7129618843673852
20039,0.675292190323301
20040,0.5641972095858605
20041,0.5629768626388981
20042,0.5292578580232306
20043,0.3982884500279442
20044,0.32828067355910145
20045,0.2696339174897313
20046,0.2655506225285854
20047,0.13880171529966717
20048,0.14166850003050074
20049,0.022176156075360408
20050,-0.034884548281758875
20051,-0.04574645145217757
20052,-0.1600709860708414
20053,-0.22107729860992642
20054,-0.29144182936203566
20055,-0.29262916385432325
20056,-0.37171494740490524
20057,-0.4010241979068339
20058,-0.48017439601864303
20059,-0.5757080892922445
20060,-0.6176605419012096
20061,-0.6039486772583498
20062,-0.6591064497739889
20063,-0.7523459133296515
20064,-0.7697519341037758
20065,-0.7883831887525364
20066,-0.8472778935620269
20067,-0.8895009004646129
20068,-0.9214750191407232
20069,-0.9164374270293294
20070,-0.9798753858524674
20071,-1.0093260660732157
20072,-1.0020183729889218
20073,-0.9593641867541544
20074,-0.9583540956172889
20075,-1.023909681368597
20076,-0.999012880423897
20077,-1.0284603819482785
20078,-0.9953241567774742
20079,-0.9972021639617952
20080,-0.9953177189796554
20081,-0.9738940904883896
20082,-0.905428855366531
20083,-0.9038546302813695
20084,-0.8231869785808655
20085,-0.8430541392742457
20086,-0.8175714671378702
20087,-0.6954254305420691
20088,-0.652776983709737
20089,-0.6274943866948175
20090,-0.593049865165628
20091,-0.5239004574538574
20092,-0.5167771191363231
20093,-0.39490123615030714
20094,-0.36456685903131264
20095,-0.3404684395496798
20096,-0.19994193885412645
20097,-0.14217395653141893
20098,-0.1098894855773289
20099,-0.013210611681095906
20100,-0.026974513492044057
20101,0.08186150718587229
20102,0.0769328771089007
20103,0.14288121588850458
20104,0.21172256266544376
20105,0.28558789268928564
20106,0.3300910817995427
20107,0.3807604674817402
20108,0.5245227821474274
20109,0.49522590406777056
20110,0.5441529557929032
20111,0.6781207140950564
20112,0.6405758856587318
20113,0.761824833056861
20114,0.7520758100469708
20115,0.7734868892416181
20116,0.8034947439540051
20117,0.8922984696114091
20118,0.8716528400361873
20119,0.8938859045982864
20120,0.9872651883236692
20121,0.925652380954538
20122,0.981976760330528
20123,0.9666509440415466
20124,1.003525015947684
20125,0.9792410371676846
20126,0.9846596288932992
20127,0.9962210031776597
20128,0.943033938450144
20129,0.9757639929661602
20130,0.9657028041274225
20131,0.8868278364875163
20132,0.8974560669673664
20133,0.923691175470676
20134,0.8808693411136592
20135,0.8530016380049267
20136,0.8055487546692256
20137,0.7008994765847114
20138,0.6935956374846755
20139,0.5968256986616124
20140,0.5887073459764567
20141,0.5088689288233598
20142,0.46196316612241195
20143,0.41533005808883516
20144,0.37084511860017305
20145,0.26676013602233917
20146,0.26307211313014994
20147,0.1552967112024017
20148,0.07637605290357241
20149,0.09279264782877758
20150,0.048672538241433694
20151,-0.022799815860936504
20152,-0.15600503633681012
20153,-0.17218836427499543
20154,-0.29774619483491505
20155,-0.2666766854729125
20156,-0.3626085503074685
20157,-0.4420446628959849
20158,-0.527229843753529
20159,-0.5451215090231226
20160,-0.6125794154622305
20161,-0.6073084907058832
20162,-0.6771588519246846
20163,-0.6861947094891958
20164,-0.7572191233608756
20165,-0.822524152987166
20166,-0.8818763727396044
20167,-0.8468819687341007
20168,-0.8853984323487603
20169,-0.9023101279605268
20170,-0.9159474769350133
20171,-0.9947609909569662
20172,-0.9335254483886183
20173,-0.9744885971740882
20174,-1.0017696727411463
20175,-1.0163788406629766
20176,-0.9834837913815502
20177,-0.9674081646990537
20178,-0.9754418446535431
20179,-0.9573289325730677
20180,-0.960569089809401
20181,-0.8885559122239718
20182,-0.8714404769268457
20183,-0.884506593706533
20184,-0.8651120061261842
20185,-0.7633454280937965
20186,-0.8116979516515014
20187,-0.6883750958867622
20188,-0.6505390001237975
20189,-0.6625180778468086
20190,-0.539378602105947
20191,-0.5294315515182014
20192,-0.4745118768982717
20193,-0.47567529596923847
20194,-0.40558834931176724
20195,-0.29393029148843514
20196,-0.2778159866884607
20197,-0.21605836961503094
20198,-0.13200300063610104
20199,-0.1118127264875042
20200,0.004830662500609746
20201,0.09146115723023918
20202,0.12280629630963513
20203,0.20430257399051135
20204,0.22962995178213308
20205,0.26325538842480645
20206,0.38931595641594313
20207,0.4479661882749656
20208,0.5255977848442825
20209,0.5581006772695023
20210,0.5469787382158717
20211,0.6674269907526995
20212,0.7272153601232869
20213,0.705709163137778
20214,0.7637368830131507
20215,0.8249794341697831
20216,0.8245131318397172
20217,0.8840372146085218
20218,0.9202709927405635
20219,0.9102775443365887
20220,0.91821126419584
20221,0.9867853973339054
20222,1.0274878480489111
20223,1.0398933009235436
20224,0.9593600593620808
20225,0.9731324495752887
20226,0.9509044767914323
20227,1.0086180287935875
20228,0.9895387601597435
20229,0.9639558880261692
20230,0.939779588746001
20231,0.9109580199950921
20232,0.874203254828821
20233,0.9078860647951612
20234,0.8871617328527599
20235,0.7918768170615487
20236,0.7367565279739239
20237,0.6818145389558524
20238,0.697201950824404
20239,0.6517497664551578
20240,0.5945235105351979
20241,0.5004787839519944
20242,0.5119611714707574
20243,0.42182138393760166
20244,0.34898898492758457
20245,0.3050785501316596
20246,0.2913424822220387
20247,0.15303928763681124
20248,0.14293859455309793
20249,0.08163921498361906
20250,0.004821211210000936
20251,-0.04939008161314765
20252,-0.11455076386910923
20253,-0.13868386688711326
20254,-0.2683767670886035
20255,-0.34236281862064033
20256,-0.33577368337697644
20257,-0.45525569712528385
20258,-0.4372221854646352
20259,-0.5307876668343309
20260,-0.5827967407629502
20261,-0.5921549170656251
20262,-0.7160803120427691
20263,-0.7146086483357168
20264,-0.7455533973327408
20265,-0.7999468927612349
20266,-0.809131368295808
20267,-0.8924912292458678
20268,-0.9535832997754187
20269,-0.9209405295782832
20270,-0.9671750355711104
20271,-1.0028439132191098
20272,-0.9515905663490701
20273,-0.9807261001408183
20274,-1.006022290294364
20275,-0.9876870133260975
20276,-1.038288430039565
20277,-0.9953202039565617
20278,-0.9467196710217297
20279,-1.006047491615187
20280,-0.9099107442251977
20281,-0.9417660107843175
20282,-0.8865780248771996
20283,-0.9109928207038096
20284,-0.8314397290854177
20285,-0.7616033565901126
20286,-0.7687572031232403
20287,-0.7519451082189164
20288,-0.6746706661800594
20289,-0.6550680334945037
20290,-0.6299141769107622
20291,-0.5689447228521269
20292,-0.46691558714100817
20293,-0.4037187278839962
20294,-0.3990178192448381
20295,-0.34259898493058455
20296,-0.2546699850088124
20297,-0.21559854402432493
20298,-0.14981250223403533
20299,-0.11130735584561759
20300,0.010414964645592124
20301,0.03957809711644669
20302,0.09857759806682811
20303,0.15959516395115847
20304,0.20135192568480448
20305,0.2979437936235503
20306,0.3303009163494506
20307,0.4578673999195636
20308,0.5243757594856329
20309,0.5004692702105492
20310,0.6049290786525913
20311,0.6028618586853538
20312,0.6694746791523161
20313,0.7190137373772527
20314,0.8196006795727904
20315,0.8165014689353332
20316,0.8532003058199067
20317,0.840762794029842
20318,0.9510830053605486
20319,0.9228693263148287
20320,0.9842886653942582
20321,1.007854593836997
20322,1.0104992942483164
20323,0.9672597737081121
20324,1.0025131021261293
20325,1.0133351190219597
20326,0.9504843930586139
20327,1.0188974282951078
20328,1.0081700599267902
20329,1.0074752324702008
20330,0.9996971703328605
20331,0.9477734287700204
20332,0.89716582885647
20333,0.8867720464230296
20334,0.8406466897508444
20335,0.7631062015650929
20336,0.748842866191327
20337,0.7046208205897364
20338,0.6790179787734636
20339,0.6265052249414249
20340,0.6143817972285034
20341,0.5397176964351303
20342,0.4865139152883306
20343,0.4350984342447598
20344,0.400539075394146
20345,0.3056368552419597
20346,0.23522884083999437
20347,0.1862843896876685
20348,0.0782397786764368
20349,0.014987570261566552
20350,-0.01893956172773475
20351,-0.09812365775070027
20352,-0.15033192302370324
20353,-0.23581114505314277
20354,-0.20076260929325934
20355,-0.2677737889053492
20356,-0.4096888953900825
20357,-0.41013058537714164
20358,-0.5219233846562843
20359,-0.5037166303348203
20360,-0.5803779319109813
20361,-0.6347101741520232
20362,-0.7042246389118766
20363,-0.7651633026459344
20364,-0.7968034415280616
20365,-0.8427504101356296
20366,-0.8073304017941593
20367,-0.8327329357000957
20368,-0.9229772599244673
20369,-0.9034597212993948
20370,-0.921960929689398
20371,-0.9778184973135602
20372,-0.9557087892685043
20373,-0.970396026334438
20374,-1.0213051268565976
20375,-1.02514678018313
20376,-0.9568733283099936
20377,-1.0098671991340125
20378,-0.9513203777297267
20379,-0.940258408082881
20380,-0.9530013490172248
20381,-0.8862975803599968
20382,-0.9373675408300419
20383,-0.8885734592835551
20384,-0.8242974641891917
20385,-0.8489910928585456
20386,-0.7664815071863316
20387,-0.766179023182048
20388,-0.6700040082356746
20389,-0.6034804806036032
20390,-0.5509647632974117
20391,-0.5610661870879083
20392,-0.4704512664291259
20393,-0.44640300069116295
20394,-0.38451301821068357
20395,-0.31191236718602294
20396,-0.26696254201534253
20397,-0.20063974113805363
20398,-0.10760155641318604
20399,-0.10837868694703486
20400,-0.04032340665561481
20401,0.08192535109545002
20402,0.1323751611505395
20403,0.18867408384550213
20404,0.23100385970105275
20405,0.31436077878928403
20406,0.39603355431486836
20407,0.4182672767966622
20408,0.5042969134962961
20409,0.5526503279513174
20410,0.5424486473168111
20411,0.6619151975400835
20412,0.7042025050814954
20413,0.694354976583128
20414,0.7432176949546341
20415,0.8472026108368105
20416,0.8622620337466993
20417,0.8591669733113774
20418,0.9130728673435942
20419,0.9353133580376572
20420,0.9168797611370031
20421,0.9420187078925815
20422,0.9535508078351776
20423,0.9534682180735145
20424,1.0440297531383402
20425,1.0102848940851534
20426,0.9876207682090684
20427,0.9701243931753147
20428,0.9420733669153432
20429,0.9843724293643185
20430,0.9957483560179008
20431,0.8811192516619228
20432,0.8779578965683194
20433,0.836450235739627
20434,0.8318725208141395
20435,0.8484730191524895
20436,0.7275365556351902
20437,0.7634892854870375
20438,0.7129220588629644
20439,0.629708598701751
20440,0.5692113257242035
20441,0.5707166320938604
20442,0.4575569657599968
20443,0.4587927948686988
20444,0.37799406820090864
20445,0.3110930686904026
20446,0.24635894435999683
20447,0.2072135942307283
20448,0.10299510430272862
20449,0.01687749752921952
20450,-0.033821611529232166
20451,-0.11226048562681498
20452,-0.11376135994222747
20453,-0.20802476766401287
20454,-0.21908973179972963
20455,-0.3120468910668779
20456,-0.39042191221087014
20457,-0.435286286862387
20458,-0.4885787605269857
20459,-0.5168806515631645
20460,-0.5639245972134808
20461,-0.6141588929471069
20462,-0.645730973958814
20463,-0.6920946412859339
20464,-0.7678929418480669
20465,-0.7607938664072608
20466,-0.8827669434616449
20467,-0.9001795919116266
20468,-0.872371417722472
20469,-0.9693440753982343
20470,-0.919014338010724
20471,-0.9362174961685306
20472,-1.0211754771565593
20473,-0.9743487439624655
20474,-1.0075124254241545
20475,-1.0482583252045081
20476,-1.0356547053165284
20477,-0.9657432837913461
20478,-0.9699730716131686
20479,-1.0182325436538435
20480,-0.9505356677574495
20481,-0.9782221810405489
20482,-0.8825048612195676
20483,-0.8834618058105923
20484,-0.8872303454782055
20485,-0.7754461089662037
20486,-0.7675095638585032
20487,-0.7784350818228818
20488,-0.6700405437611425
20489,-0.6750296649036392
20490,-0.56932826195469
20491,-0.5412908104273602
20492,-0.49484331527288467
20493,-0.3758902910518383
20494,-0.40639106442561945
20495,-0.307945468869027
20496,-0.29821833311028445
20497,-0.22598801553885778
20498,-0.11221001353914367
20499,-0.013968236650147244
20500,-0.009194521946671325
20501,0.09599640576407308
20502,0.07681135749839355
20503,0.14039880558579482
20504,0.22421008600699585
20505,0.3488887254537592
20506,0.39549030127382173
20507,0.4303581323725259
20508,0.45987181164525553
20509,0.5765474404095013
20510,0.579065930286907
20511,0.6359456692353652
20512,0.7151635231075987
20513,0.7091839467557828
20514,0.7672833276004708
20515,0.7741644142896662
20516,0.8001079858824086
20517,0.8771428201930397
20518,0.9145068432749643
20519,0.9541294309694017
20520,0.9762223805382769
20521,1.0039339243069438
20522,0.9505199165569711
20523,0.9695016324257824
20524,0.9704283923815188
20525,0.9872875225523509
20526,1.0206652569526573
20527,1.0068335859380384
20528,1.0008002227064896
20529,0.9405654616800928
20530,0.9576934350141343
20531,0.9633087082220356
20532,0.9373669151787526
20533,0.8800466790178385
20534,0.8109639586532915
20535,0.8171634445769724
20536,0.7250144182137521
20537,0.7491823043739887
20538,0.6637461793605859
20539,0.687055119192479
20540,0.5460983566581799
20541,0.5201712893020655
20542,0.49447327994520124
20543,0.43688340451140933
20544,0.35490897752175765
20545,0.2642682028426665
20546,0.2383463657379373
20547,0.22292153360393416
20548,0.08121168366241363
20549,0.08229028135624065
20550,-0.023943554080954485
20551,-0.06539024763713852
20552,-0.09519487761351317
20553,-0.14662580111346996
20554,-0.20138764549800417
20555,-0.35674663457550704
20556,-0.3937025451452597
20557,-0.4633082513823109
20558,-0.45976184180645485
20559,-0.5143284466193457
20560,-0.6065599480926318
20561,-0.6758845618776825
20562,-0.6472315930802851
20563,-0.7552791275065516
20564,-0.724490843505368
20565,-0.8281887958311064
20566,-0.798122347129385
20567,-0.8318072754070422
20568,-0.9081984182789609
20569,-0.9685738773941653
20570,-0.922874904529023
20571,-0.9606550455262579
20572,-0.9807914232816823
20573,-0.9443093090503458
20574,-0.9492447315756846
20575,-0.9868814978452627
20576,-0.9498335304967788
20577,-0.9438282165061833
20578,-1.0178957820636707
20579,-1.000074559330435
20580,-0.9957825952181383
20581,-0.918368203710196
20582,-0.8769447598031804
20583,-0.836312078981176
20584,-0.8288964149887154
20585,-0.7766400478580674
20586,-0.7459175503993873
20587,-0.7513589383143247
20588,-0.7073696551639403
20589,-0.6430559027495896
20590,-0.5771632687555386
20591,-0.5565020799721278
20592,-0.46420145709923116
20593,-0.42445562940325154
20594,-0.3894779313393325
20595,-0.2641924304628028
20596,-0.20498039112753094
20597,-0.2340039258298156
20598,-0.13233994559953213
20599,-0.08960515360960837
20600,0.03194353509427308
20601,0.027017286138285017
20602,0.15068767921017046
20603,0.20242165195168582
20604,0.2184320406433711
20605,0.32554928098654967
20606,0.3436912223263742
20607,0.46651687289620547
20608,0.49210420460845933
20609,0.5439282537100388
20610,0.5578853766458182
20611,0.6188067229566604
20612,0.6845855714479943
20613,0.7636115420255596
20614,0.736139041064608
20615,0.8261097893694843
20616,0.8862816007781444
20617,0.91558326457657
20618,0.8960862325677145
20619,0.9465931407430521
20620,0.941295384755509
20621,0.999953761549194
20622,0.9980887306170327
20623,1.0399510367644407
20624,1.001701917127989
20625,1.0466352121508202
20626,0.9878343475134653
20627,0.9986594538964706
20628,1.0103987362175764
20629,1.0180413160123347
20630,0.9543443190898429
20631,0.9079576536075832
20632,0.9339252689115316
20633,0.8532453751237692
20634,0.8288067426732123
20635,0.8437029016214379
20636,0.7573456557826986
20637,0.7257116324692418
20638,0.7232274274637672
20639,0.5972206588058159
20640,0.6086024534382736
20641,0.5625724651134368
20642,0.4844623741556895
20643,0.4536615774698884
20644,0.3822657813824885
20645,0.3361350924507306
20646,0.2837206292991493
20647,0.17855435623716367
20648,0.15907240694838404
20649,0.08987308147839637
20650,-0.020403651193381462
20651,-0.07847272367786651
20652,-0.17514315973577815
20653,-0.21733882894985446
20654,-0.28873762634390854
20655,-0.28876069130450016
20656,-0.3203910310705364
20657,-0.412058358835119
20658,-0.4603192063142822
20659,-0.489858934253407
20660,-0.5686047566451994
20661,-0.637861653428316
20662,-0.6490476504956179
20663,-0.7648052293385144
20664,-0.7888796651365343
20665,-0.81930064393807
20666,-0.8687450780133467
20667,-0.9027097638881272
20668,-0.8737297647596467
20669,-0.8959092648093147
20670,-0.929074111619625
20671,-0.9465910876794159
20672,-0.9832434138337146
20673,-1.0358532245698897
20674,-0.9877862816322277
20675,-0.957680621516982
20676,-0.948334660323991
20677,-0.9496428607041565
20678,-0.9415829285589626
20679,-0.9552192071188296
20680,-0.9117224498158375
20681,-0.9574694188972602
20682,-0.8654131385862057
20683,-0.8746292112687699
20684,-0.8403286863840446
20685,-0.7766179524988615
20686,-0.7700456793518987
20687,-0.7411465986237509
20688,-0.6970315235024271
20689,-0.6255189325495388
20690,-0.576694423085099
20691,-0.5060341895794401
20692,-0.5035303342342871
20693,-0.46339354771354324
20694,-0.3708187063276269
20695,-0.2639130727134112
20696,-0.2375414023951332
20697,-0.14945628280610251
20698,-0.1438079621172299
20699,-0.08224830848396479
20700,0.026446696893177506
20701,0.09315830138208925
20702,0.12084880954703597
20703,0.13800543377475283
20704,0.2604381043204008
20705,0.31994610625495973
20706,0.3983482650268853
20707,0.39385301647449733
20708,0.44562832635340205
20709,0.531001143866742
20710,0.5701982072308001
20711,0.6087895583110522
20712,0.7229020309255572
20713,0.7614322101271589
20714,0.8050330807879283
20715,0.7932573252659646
20716,0.8197032913557074
20717,0.9139821220999583
20718,0.9302756965312049
20719,0.9162413492015559
20720,0.9493294853256715
20721,0.949386160057095
20722,0.9880344961203242
20723,0.9444109731576897
20724,1.016328506086134
20725,1.0269404277411516
20726,0.9651278300725848
20727,0.950703034108572
20728,0.9336963481399903
20729,0.9217659284507452
20730,0.9357906945868812
20731,0.934566573757202
20732,0.9354446159880073
20733,0.8944876197352694
20734,0.8776054570572562
20735,0.8312235339597889
20736,0.7446445108763982
20737,0.72400302618456
20738,0.6582623853613653
20739,0.5931558603533219
20740,0.5866627785740606
20741,0.4919744130892722
20742,0.5001426681637823
20743,0.37635771968430776
20744,0.3473487231137214
20745,0.35388183372597276
20746,0.29445223906712037
20747,0.1628970400683464
20748,0.09822409752544319
20749,0.10207186348040682
20750,-0.018677743100276527
20751,-0.03670283301484048
20752,-0.12323259330881933
20753,-0.226666846481026
20754,-0.29694026740792434
20755,-0.2897702230972432
20756,-0.36689250273410534
20757,-0.442668739766916
20758,-0.4742585483523364
20759,-0.4911580289540552
20760,-0.6245622925437254
20761,-0.659257777945543
20762,-0.6660790014498948
20763,-0.6858780729772235
20764,-0.7500961329604515
20765,-0.7631163649173145
20766,-0.8856554465910467
20767,-0.9056113311883616
20768,-0.9208027783207808
20769,-0.8905276503825389
20770,-0.9307188839564101
20771,-0.9983941579188174
20772,-0.967204702681071
20773,-1.0401089950326625
20774,-0.9518908287311274
20775,-0.976149207035373
20776,-1.0200199316876188
20777,-1.0395715802967078
20778,-0.9421421235029807
20779,-0.9201316377536225
20780,-0.9342430921670468
20781,-0.8926356147222294
20782,-0.8582961774566031
20783,-0.8604512561038479
20784,-0.8675162602983654
20785,-0.7664815366957287
20786,-0.7360837657261394
20787,-0.7093609453949455
20788,-0.7078629825539058
20789,-0.6138119788355183
20790,-0.5596823417127657
20791,-0.5826407005367622
20792,-0.48659114385558866
20793,-0.44100094183736566
20794,-0.3635184534948135
20795,-0.34783057585453747
20796,-0.26474956156201074
20797,-0.1701589034404681
20798,-0.16087810528457225
20799,-0.026922672665041628
20800,-0.009550006496669226
20801,0.058298559906377154
20802,0.08896280861123704
20803,0.1536553182593462
20804,0.21025041366635314
20805,0.2642842890145592
20806,0.3911955433876004
20807,0.47098621198250507
20808,0.47326251954998233
20809,0.5731557925805655
20810,0.5721042681057095
20811,0.651082555532588
20812,0.6641025551788627
20813,0.7223245580556951
20814,0.7747683956246545
20815,0.8214765530031232
20816,0.8350272836583512
20817,0.893374851662083
20818,0.9430199725022946
20819,0.9424808023787723
20820,0.958307809064058
20821,0.9907308382974468
20822,1.018702431702989
20823,0.9491552798446229
20824,1.0271329296000957
20825,0.9870398022394556
20826,1.027308493234665
20827,1.0087665945546649
20828,0.9993317014932717
20829,1.0041605177905442
20830,0.9937458007289884
20831,0.9230274590221701
20832,0.8996005820012466
20833,0.862434952913471
20834,0.8482371324718303
20835,0.8160843389517521
20836,0.7853076949227321
20837,0.6882758704006594
20838,0.6881118138057408
20839,0.6159970693615777
20840,0.5739002533748426
20841,0.5035209081065
20842,0.488086331050795
20843,0.4144945158884994
20844,0.3527035752902019
20845,0.2688996201722139
20846,0.25747327206141934
20847,0.1769416911591968
20848,0.11371427926336689
20849,0.10916926478920516
20850,-0.014078853401136507
20851,-0.056543205434020374
20852,-0.08614792362232337
20853,-0.21487883446531808
20854,-0.2884438277761687
20855,-0.2718088985927926
20856,-0.4123104514378117
20857,-0.4637050607864114
20858,-0.5099682162925321
20859,-0.4862171892923312
20860,-0.6042153546942359
20861,-0.5943016982926929
20862,-0.6349128179796847
20863,-0.7642655718907763
20864,-0.8171490080218063
20865,-0.7817065570642965
20866,-0.8464613734384825
20867,-0.8776135301478168
20868,-0.9002955285028622
20869,-0.909340580987239
20870,-0.9314697272917171
20871,-0.998949681126439
20872,-0.9587063537680193
20873,-1.0146927279197113
20874,-0.9660268723288302
20875,-0.9649373983493
20876,-1.0362790597237093
20877,-1.0252253549624195
20878,-0.9806848032158256
20879,-0.9256118587388604
20880,-0.9136204701637177
20881,-0.9137184822624419
20882,-0.8691145359823087
20883,-0.8777215049050932
20884,-0.8156216589556807
20885,-0.7937035273313323
20886,-0.7245461937956398
20887,-0.7008813465499091
20888,-0.6469722680260127
20889,-0.6499951710892325
20890,-0.5506515472855186
20891,-0.5228900622064321
20892,-0.46846818156294157
20893,-0.40973082433057767
20894,-0.38485026666955385
20895,-0.32906751267356
20896,-0.22680050827705908
20897,-0.14766287284651167
20898,-0.17310221086683739
20899,-0.026543713023159242
20900,-0.049012943037265035
20901,0.08847479268020914
20902,0.13897691734481615
20903,0.16068880184897213
20904,0.27847291987461104
20905,0.28206142209768725
20906,0.3956465146903478
20907,0.3905247344951048
20908,0.4582140199664815
20909,0.5607060772065661
20910,0.5823308175934105
20911,0.6079103143741398
20912,0.694650352695507
20913,0.6979742749893619
20914,0.7687662617067123
20915,0.8547505218754131
20916,0.8775898775916603
20917,0.8546007112622892
20918,0.8923291707618286
20919,0.9429789264119377
20920,0.9535950999356188
20921,0.9632032951047775
20922,0.9597255407913541
20923,0.9907844880622808
20924,1.0001822373652043
20925,1.026876340872929
20926,1.0208296717161762
20927,0.9958074620952084
20928,0.9482921558928853
20929,0.9352611236312758
20930,0.9147198239376685
20931,0.905690981171744
20932,0.8696950207409244
20933,0.8614199810053432
20934,0.8515406817546113
20935,0.7928270874072383
20936,0.732963163248756
20937,0.740734452747364
20938,0.6807352053237412
20939,0.5948490713546513
20940,0.6341356345349359
20941,0.5605703381569214
20942,0.4334722202910642
20943,0.4339418215057731
20944,0.3835281901685294
20945,0.27782115280820285
20946,0.2742414890450945
20947,0.2342377499529411
20948,0.10130864941263035
20949,0.10140992080725905
20950,-0.04837761668528309
20951,-0.04256491932575507
20952,-0.14444920351873963
20953,-0.17235313578265565
20954,-0.22170743402587478
20955,-0.30531274083482823
20956,-0.4050826881442974
20957,-0.446095102132499
20958,-0.5075544946991635
20959,-0.5063361912440449
20960,-0.5785743259633394
20961,-0.6162839641714922
20962,-0.72076269487876
20963,-0.6800420630093275
20964,-0.7482699478384821
20965,-0.7677805881485104
20966,-0.8498483796755584
20967,-0.8811168369718022
20968,-0.918469719642071
20969,-0.9317227941197029
20970,-0.9297525755005395
20971,-0.9516732831126117
20972,-0.9979503390350224
20973,-0.9764264800693206
20974,-0.9844752834726657
20975,-1.0265536470413554
20976,-0.963522135051285
20977,-1.0061227055889694
20978,-1.0129439391800734
20979,-0.9585664595457216
20980,-0.906535121137998
20981,-0.9489045496577169
20982,-0.8930140051685665
20983,-0.9217892376104833
20984,-0.8476671576369107
20985,-0.8164836343551382
20986,-0.7716576732683611
20987,-0.7011032622071885
20988,-0.6397188290377364
20989,-0.6669112863668161
20990,-0.566284811395059
20991,-0.543116599116704
20992,-0.49053089175589487
20993,-0.4660220312796713
20994,-0.37315329739505926
20995,-0.3450396297877868
20996,-0.2342276982272533
20997,-0.20508387176022838
20998,-0.13647244237941136
20999,-0.02357117344222981
21000,0.032304154329901094
21001,0.030204864979154415
21002,0.11962271526411236
21003,0.15892608903205843
21004,0.2738982221292501
21005,0.3124431861951476
21006,0.32521517606236966
21007,0.455078980952761
21008,0.49289250005449775
21009,0.535670427239696
21010,0.6180043210874213
21011,0.6835437998900912
21012,0.7340456635556488
21013,0.733198908253861
21014,0.7334804332731886
21015,0.7659282192031608
21016,0.8292683579480877
21017,0.8462870804187245
21018,0.8771858684764658
21019,0.8962480053774945
21020,0.9573204477033374
21021,1.011289494143046
21022,1.0190204093058584
21023,1.019387729803035
21024,1.037090690891015
21025,0.9993646126750655
21026,1.0384574612735642
21027,0.9820347298646661
21028,0.9798748016113483
21029,0.9296669043091924
21030,0.9024753063446944
21031,0.9416870330555047
21032,0.9346007221312377
21033,0.8361804114222714
21034,0.7950965350763963
21035,0.8287663566243754
21036,0.7766523548181212
21037,0.7718358699459363
21038,0.6392142733436179
21039,0.6696424726595629
21040,0.6363570205489101
21041,0.5567239663694874
21042,0.5016966735151904
21043,0.38780188846373703
21044,0.38179483482983595
21045,0.35230729064912014
21046,0.26138867523597625
21047,0.19125681178921433
21048,0.16428999274877856
21049,0.064100182638492
21050,-0.009516088050934781
21051,-0.07092770514949903
21052,-0.08653359513578544
21053,-0.17575046493350638
21054,-0.2652113832064241
21055,-0.3544655667517771
21056,-0.3572444166883865
21057,-0.461945370514365
21058,-0.5214390521025152
21059,-0.5215382285415151
21060,-0.5678424320564862
21061,-0.6269476696658546
21062,-0.7150263770536806
21063,-0.6890601347442494
21064,-0.8141852582367183
21065,-0.7974572981420022
21066,-0.814345014596296
21067,-0.9253355600154541
21068,-0.8755060661886745
21069,-0.9388817063597947
21070,-0.9657054509259111
21071,-1.0088216151888152
21072,-0.9599990818410356
21073,-0.9987125423784908
21074,-0.9857642673601625
21075,-1.016057010291764
21076,-0.9889387519155924
21077,-1.0373052743944133
21078,-1.0275608662071558
21079,-0.9639977098061187
21080,-0.9181461342497124
21081,-0.905647030705549
21082,-0.8703782895116067
21083,-0.9156486655264001
21084,-0.8756427920228058
